student,assignment,first,totalPages,home.html,stu_demographics.htm,intranet/home.html,intranet/stu_discipli.html,intranet/stu_attendan.html,intranet/stu_grades__.html,intranet/sta_teacher_.html,intranet/sta_staff_as.html,intranet/sta_supervis.html,intranet/sta_leadersh.html,intranet/pol_personne.html,intranet/pol_instruct.html,intranet/fin_budget.html,stu_demographics_clip.htm,stu_performance.htm,stu_leadership.htm,stu_schedule.htm,cur_sequence.htm,abo_mission.htm,abo_school.htm,abo_facilities.htm,score,pro_learncommunity.html,pro_learncommunity_talk.html,pro_resources.html,pro_content.html,pro_leadership.html,pro_leadership_talk.html,pro_process.html,pro_data.html,pro_evaluation.html,pro_research.html,pro_design.html,pro_learning.html,tec_schoolwide.html,tec_schoolwide_labs.html,tec_classroom.html,tec_classroom_setup.html,tec_support.html,tec_plan.html,tec_survey.html,sta_leadership.htm,sta_leadership_talk.htm,sta_demographics.htm,sta_schedule.htm,abo_facilities_map.htm,sta_demographics_talk.htm,sta_mentoring.htm,sta_meetings.htm,sta_meetings_artifact.htm,sta_meetings_talk.htm,sta_contract.htm,sta_contract_talk.htm,cur_standards.htm,cur_computer.htm,cur_classroom.html,cur_classroom_clip.html,cur_classroom_talk.html,cur_classroom_talk2.html,cur_classroom_teacher.html,tec_community.html,tec_policies.html,tec_policies_clip.html,tec_committee.html,tec_committee_talk.html,sch_family.html,sch_family_artifact.html,sch_business.html,sch_business_artifact.html,sch_higher.html,sch_community.html,pro_content_area.html,pro_collaboration.html,stu_leadership_artifact.htm
3922,600,1,73,0.164383562,0.054794521,0.164383562,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0,0.054794521,0.109589041,0.054794521,0.054794521,0.054794521,0.109589041,0.164383562,4,0.164383562,0,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0,0,0,0,0,0.054794521,0.054794521,0.109589041,0.054794521,0,0,0,0.109589041,0.054794521,0.109589041,0.109589041,0.054794521,0.054794521,0.054794521,0.109589041,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0.054794521,0.273972603,0.054794521,0.054794521,0.054794521,0.054794521,0,0,0,0,0,0,0,0,0,0.109589041,0.164383562,0,0,0
3922,604,0,50,0.02,0.02,0.06,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0,0.02,0.08,0.02,0.02,0.04,0.02,0.02,1,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0.02,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0.02,0,0.02,0,0,0,0,0,0,0,0.02,0.02,0,0,0.04,0,0.02,0,0
3924,600,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,604,0,60,0.066666667,0.066666667,0.066666667,0,0.066666667,0.066666667,0,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0,0,0.133333333,0.066666667,0.133333333,0.2,0.133333333,0.066666667,0.133333333,4,0.133333333,0,0.133333333,0.266666667,0.133333333,0,0.2,0.066666667,0,0,0,0,0.066666667,0,0.066666667,0,0.066666667,0,0,0.066666667,0,0.066666667,0.066666667,0.066666667,0,0.066666667,0.066666667,0,0,0.066666667,0,0.066666667,0.066666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0,0.066666667,0,0.066666667,0,0.066666667,0,0.066666667,0.133333333,0.066666667,0,0
3926,600,1,35,0.028571429,0.028571429,0.057142857,0.057142857,0.057142857,0.057142857,0.028571429,0.028571429,0.028571429,0.028571429,0.057142857,0.028571429,0.028571429,0,0,0,0,0,0.114285714,0.114285714,0.028571429,1,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0.028571429,0.057142857,0,0,0.028571429,0.028571429,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,604,0,81,0.024691358,0.074074074,0.098765432,0.024691358,0.049382716,0.049382716,0.049382716,0.049382716,0.049382716,0.049382716,0.024691358,0.024691358,0.024691358,0.024691358,0.074074074,0.049382716,0.049382716,0.024691358,0.12345679,0.074074074,0.024691358,2,0.024691358,0,0.024691358,0.074074074,0.024691358,0,0.098765432,0.024691358,0.024691358,0,0,0,0.024691358,0.024691358,0.024691358,0,0,0,0.024691358,0.024691358,0,0.024691358,0.049382716,0,0,0.024691358,0.024691358,0,0,0.024691358,0,0.024691358,0,0.024691358,0,0,0,0.024691358,0,0,0,0,0,0.098765432,0.049382716,0.024691358,0,0.049382716,0.074074074,0.024691358,0,0
3929,592,1,66,0.060606061,0.060606061,0.121212121,0.060606061,0.060606061,0.060606061,0.060606061,0.060606061,0.060606061,0.060606061,0.060606061,0.121212121,0.121212121,0,0.121212121,0.060606061,0.060606061,0.060606061,0.060606061,0.060606061,0.060606061,4,0.060606061,0,0.121212121,0.060606061,0.121212121,0,0.363636364,0,0,0,0,0,0.060606061,0.060606061,0.121212121,0,0.060606061,0.121212121,0.060606061,0.060606061,0,0.060606061,0.060606061,0,0,0.060606061,0.060606061,0,0,0.060606061,0,0.060606061,0.060606061,0.121212121,0,0,0,0.060606061,0.121212121,0.060606061,0,0.060606061,0,0.060606061,0,0.060606061,0,0.060606061,0.181818182,0.060606061,0,0
3929,612,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,612,0,45,0.088888889,0.177777778,0.088888889,0,0,0,0,0,0,0,0,0,0,0,0.533333333,0.088888889,0.266666667,0.177777778,0.177777778,0.088888889,0.088888889,4,0.088888889,0,0.088888889,0.177777778,0.177777778,0,0.088888889,0,0,0,0,0,0,0,0,0,0,0,0,0.177777778,0,0.177777778,0.177777778,0,0,0.088888889,0.088888889,0,0,0.088888889,0,0.088888889,0.177777778,0.088888889,0,0,0,0.088888889,0,0,0,0,0,0.088888889,0,0.088888889,0,0.088888889,0.088888889,0,0,0
3934,608,1,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3937,611,1,78,0.051282051,0,0.307692308,0,0,0.051282051,0,0.051282051,0.051282051,0.102564103,0.051282051,0.051282051,0.051282051,0,0.051282051,0,0.051282051,0,0.307692308,0.461538462,0,4,0.051282051,0,0.051282051,0.153846154,0.102564103,0,0.153846154,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0.102564103,0,0.153846154,0.051282051,0,0,0,0.102564103,0.051282051,0,0.051282051,0,0,0,0.256410256,0.051282051,0.051282051,0.051282051,0.051282051,0,0,0,0,0,0.256410256,0.102564103,0.102564103,0.051282051,0.051282051,0.205128205,0.051282051,0,0
3942,630,1,127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3945,630,1,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3946,630,1,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3948,630,1,143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3950,630,1,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3951,630,1,126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3952,630,1,74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3954,630,1,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3955,630,1,140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3958,630,1,124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3960,630,1,113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3962,630,1,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3963,630,1,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3967,630,1,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3970,645,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,645,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,586,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,609,0,47,0.085106383,0.170212766,0.170212766,0.085106383,0.085106383,0.085106383,0.085106383,0.085106383,0.085106383,0.085106383,0.085106383,0.085106383,0.085106383,0,0.170212766,0.085106383,0.085106383,0.085106383,0.085106383,0.170212766,0.085106383,4,0,0,0,0.085106383,0,0,0,0,0,0,0,0,0.085106383,0,0,0,0,0.085106383,0.170212766,0.085106383,0,0.085106383,0.085106383,0,0,0.085106383,0.085106383,0,0,0.085106383,0,0.085106383,0.085106383,0.085106383,0,0,0,0,0.085106383,0,0,0,0,0.085106383,0,0.085106383,0.085106383,0.085106383,0.340425532,0,0,0
3975,645,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,645,1,42,0.142857143,0.071428571,0.071428571,0.071428571,0,0,0,0,0.071428571,0,0.071428571,0.071428571,0.142857143,0,0.071428571,0.071428571,0.071428571,0,0.214285714,0.071428571,0.071428571,3,0,0,0.071428571,0.214285714,0.071428571,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0.071428571,0,0,0.071428571,0.071428571,0,0,0.071428571,0.071428571,0.071428571,0,0.142857143,0.071428571,0,0,0.071428571,0,0,0,0,0,0.071428571,0.071428571,0.071428571,0.071428571,0.071428571,0,0.071428571,0,0
3979,645,1,68,0.102941176,0.102941176,0.102941176,0.102941176,0.102941176,0.102941176,0.102941176,0.102941176,0.205882353,0.102941176,0.102941176,0.102941176,0.102941176,0,0.102941176,0.102941176,0.102941176,0.205882353,0.308823529,0.205882353,0.102941176,7,0.102941176,0.102941176,0,0.102941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411764706,0.411764706,0.308823529,0.308823529,0,0.205882353,0.308823529,0.411764706,0.205882353,0.102941176,0,0,0,0,0.411764706,0.102941176,0.102941176,0.102941176,0.102941176,0,0,0,0,0,0.102941176,0.102941176,0,0,0.102941176,0.205882353,0.102941176,0,0
3980,644,1,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3981,645,1,75,0.106666667,0.106666667,0.213333333,0.106666667,0.106666667,0.106666667,0.106666667,0.106666667,0.106666667,0.106666667,0,0.106666667,0,0.106666667,0.106666667,0,0.213333333,0.106666667,0.213333333,0.32,0.213333333,8,0.213333333,0.106666667,0,0.213333333,0.106666667,0.106666667,0.106666667,0,0,0,0,0,0,0,0,0,0,0,0,0.426666667,0.426666667,0.426666667,0.533333333,0.106666667,0.32,0.426666667,0.32,0.213333333,0.106666667,0.426666667,0.106666667,0,0.106666667,0.32,0.106666667,0,0,0.106666667,0,0,0,0,0,0,0,0,0,0,0,0.106666667,0,0
3986,644,1,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3988,645,1,74,0.067567568,0.067567568,0.135135135,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.135135135,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.135135135,5,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.202702703,0,0,0,0,0,0.067567568,0,0.067567568,0,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.135135135,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.067567568,0.202702703,0.067567568,0.067567568,0.067567568,0,0.067567568,0.067567568,0.067567568,0.135135135,0.067567568,0.067567568,0.067567568,0.135135135,0.067567568,0.067567568,0.202702703,0,0,0
3989,645,1,26,0.115384615,0.115384615,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.230769231,0,0,0.115384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,644,1,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4001,643,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,636,1,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4013,637,0,133,0.067669173,0.067669173,0.067669173,0.045112782,0.045112782,0.067669173,0.045112782,0.022556391,0.022556391,0.022556391,0.045112782,0.045112782,0.022556391,0.022556391,0.045112782,0.045112782,0.022556391,0.022556391,0.045112782,0.157894737,0.022556391,3,0.022556391,0.022556391,0.022556391,0.045112782,0.022556391,0.022556391,0.270676692,0.022556391,0.022556391,0.022556391,0.022556391,0.022556391,0.135338346,0.045112782,0.045112782,0.022556391,0.045112782,0.022556391,0.022556391,0.022556391,0.022556391,0.157894737,0.045112782,0.022556391,0.022556391,0.045112782,0.045112782,0.022556391,0.022556391,0.045112782,0.022556391,0.022556391,0.022556391,0.112781955,0.022556391,0.022556391,0.022556391,0.022556391,0.022556391,0.022556391,0.022556391,0.067669173,0.022556391,0.045112782,0.022556391,0.022556391,0.022556391,0.022556391,0.067669173,0.022556391,0.022556391,0
4015,636,1,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4015,637,0,81,0.111111111,0.222222222,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.222222222,0.111111111,0.111111111,0.111111111,0.222222222,0.111111111,0.111111111,9,0.222222222,0.111111111,0.111111111,0.111111111,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0.111111111,0,0.222222222,0.111111111,0.222222222,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0,0.111111111,0.111111111,0.222222222,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.555555556,0.111111111,0.111111111,0.111111111,0.111111111,0.222222222,0.222222222,0.111111111,0.111111111,0.111111111,0.222222222,0.111111111,0.222222222,0.111111111,0.111111111,0.222222222,0,0,0
4020,637,1,46,0.02173913,0.02173913,0.043478261,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0,0,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,0.02173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0.02173913,0,0.02173913,0.02173913,0.02173913,0.02173913,0,0.02173913,0.043478261,0,0,0.02173913,0.043478261,0,0,0.02173913,0,0.02173913,0.02173913,0.02173913,0,0,0,0,0.043478261,0.02173913,0,0.02173913,0,0.02173913,0,0.02173913,0,0.043478261,0.043478261,0,0,0
4023,636,1,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4023,637,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
